qShort qLong cfd_y1 cfd_y2 baseline height eventCounter eventCounterPSD psdValue 
98747 71366 38 -26 529 2495 2196 0 -12571 
83957 69174 13 -65 485 2408 2197 0 -7002 
91095 80785 58 -14 460 2404 2198 0 -4181 
92237 85033 51 -13 481 2417 2199 0 -2776 
77736 74991 163 -35 430 930 2200 0 -1199 
83383 85585 59 -5 448 2366 2201 0 843 
97122 93020 35 -24 445 2394 2202 0 -1444 
94946 86633 37 -31 466 2409 2203 0 -3144 
89005 83162 32 -43 498 2423 2204 0 -2302 
83557 77986 47 -27 456 2363 2205 0 -2340 
94647 85743 66 -6 462 2399 2206 0 -3402 
90263 80150 58 -2 486 2421 2207 0 -4134 
91721 88877 18 -34 446 2374 2208 0 -1048 
88892 76153 25 -37 461 2391 2209 0 -5481 
94066 76029 34 -28 476 2435 2210 0 -7773 
91295 80144 50 -21 486 2440 2211 0 -4559 
96706 98896 1 -38 429 2361 2212 0 725 
93383 80906 2 -45 472 2420 2213 0 -5053 
94198 83215 12 -41 482 2431 2214 0 -4324 
84817 70609 16 -43 467 2394 2215 0 -6593 
94430 77712 51 -19 450 2400 2216 0 -7049 
52618 20229 4 -16 544 2403 2217 0 13073 
86182 73165 53 -15 488 2411 2218 0 -5829 
76157 57923 45 -8 469 2376 2219 0 -10314 
106265 98342 46 -15 468 2465 2220 0 -2639 
72587 22608 12 -60 540 2475 2221 0 -6901 
62861 24498 18 -3 521 2399 2222 0 14225 
90281 77772 67 -3 445 2389 2223 0 -5270 
110150 103903 28 -21 481 2452 2224 0 -1970 
80688 64229 2 -60 509 2423 2225 0 -8396 
80871 65980 22 -49 474 2400 2226 0 -7395 
104758 109684 15 -21 427 2357 2227 0 1471 
98076 89187 61 -9 479 2436 2228 0 -3265 
50111 11738 8 -2 504 2397 2229 0 23953 
98151 86077 18 -30 430 2404 2230 0 -4596 
105127 94728 29 -26 492 2474 2231 0 -3597 
80145 64255 16 -42 503 2400 2232 0 -8103 
99465 94523 61 -7 438 2383 2233 0 -1713 
79807 107604 151 -37 311 769 2234 0 8464 
75588 47383 13 -58 516 2447 2235 0 -19504 
91716 64184 49 -20 474 2492 2236 0 -14055 
126291 89394 19 -22 466 2532 2237 0 -13524 
94403 76352 8 -41 440 2407 2238 0 -7746 
80478 43823 38 -21 507 2460 2239 0 -27407 
78527 78444 37 -20 499 2396 2240 0 -34 
99769 89286 44 -14 436 2395 2241 0 -3847 
107680 110482 65 -5 441 2408 2242 0 831 
93956 84283 40 -33 470 2416 2243 0 -3760 
97748 75238 61 -9 475 2435 2244 0 -9803 
79099 61341 43 -28 456 2347 2245 0 -9485 
92966 84072 59 -6 478 2418 2246 0 -3466 
91832 80912 10 -40 476 2417 2247 0 -4422 
92277 82564 25 -32 450 2387 2248 0 -3854 
93937 84992 38 -30 478 2419 2249 0 -3448 
94399 91996 39 -32 487 2430 2250 0 -855 
99444 78541 70 -3 473 2460 2251 0 -8720 
99866 95421 12 -31 425 2377 2252 0 -1526 
69069 45542 14 -46 532 2413 2253 0 -16927 
95116 85791 21 -34 463 2410 2254 0 -3561 
89808 81973 20 -44 455 2374 2255 0 -3131 
104595 105066 45 -19 470 2433 2256 0 146 
88097 121210 10 -21 443 2235 2257 0 8951 
95374 80273 3 -40 443 2391 2258 0 -6164 
100055 80254 14 -28 470 2436 2259 0 -8084 
82124 68703 49 -2 481 2399 2260 0 -6400 
113838 134042 14 -14 364 2319 2261 0 4938 
72769 40722 25 -11 529 2441 2262 0 -25786 
87853 78955 31 -40 488 2401 2263 0 -3692 
88861 76918 34 -32 506 2426 2264 0 -5087 
179043 222822 2 -471 273 2265 2265 0 6437 
70028 67868 58 -4 431 2295 2266 0 -1042 
88588 88155 1 -51 484 2421 2267 0 -160 
95107 82265 31 -32 463 2415 2268 0 -5115 
100310 96807 0 -35 431 2388 2269 0 -1185 
100622 89178 53 -21 464 2412 2270 0 -4204 
86447 89106 70 -20 367 817 2271 0 977 
133882 122619 18 -22 496 2583 2272 0 -3009 
94952 88341 60 -1 457 2406 2273 0 -2452 
96470 85055 23 -26 447 2397 2274 0 -4397 
105943 108626 48 -18 439 2407 2275 0 809 
57390 90352 103 -90 359 803 2276 0 11953 
121861 108749 59 -7 443 2491 2277 0 -3950 
119959 125537 26 -8 418 2394 2278 0 1455 
100006 78713 59 -10 508 2463 2279 0 -8863 
123493 144459 47 -6 436 2454 2280 0 4755 
57612 38381 22 -16 481 2313 2281 0 -16418 
96837 88677 60 -15 449 2386 2282 0 -3015 
91937 80932 55 -12 482 2412 2283 0 -4455 
94502 90992 15 -34 449 2389 2284 0 -1263 
88924 77020 9 -52 469 2390 2285 0 -5064 
96897 89292 46 -23 467 2417 2286 0 -2790 
80360 62552 16 -56 538 2461 2287 0 -9328 
91246 74076 5 -38 458 2411 2288 0 -7595 
101452 93416 35 -17 450 2416 2289 0 -2818 
92378 82304 38 -34 483 2418 2290 0 -4010 
88447 88359 50 -23 440 2354 2291 0 -32 
98090 90664 67 -4 442 2404 2292 0 -2683 
103700 99926 1 -38 468 2459 2293 0 -1237 
95365 87363 21 -35 486 2434 2294 0 -3001 
97871 90874 41 -24 439 2401 2295 0 -2522 
96208 87482 63 -9 456 2406 2296 0 -3268 
111732 109786 19 -25 437 2441 2297 0 -580 
91620 110203 20 -20 393 2273 2298 0 5525 
135271 63656 4 -4 470 2613 2299 0 28673 
73699 57132 5 -65 520 2412 2300 0 -9501 
80674 56763 23 -49 523 2476 2301 0 -13802 
99877 88674 0 -34 447 2420 2302 0 -4139 
20126 -46222 336 -6 669 2455 2303 0 -18502 
112451 91491 34 -30 526 2554 2304 0 -7506 
103158 102830 68 -8 429 2391 2305 0 -104 
79206 71032 41 -29 458 2370 2306 0 -3770 
84453 58730 59 -3 470 2408 2307 0 -14351 
92574 82557 5 -48 474 2416 2308 0 -3975 
82188 69693 31 -30 431 2354 2309 0 -5874 
85615 79650 57 -19 454 2356 2310 0 -2453 
87066 73089 32 -37 503 2419 2311 0 -6266 
98507 88769 59 -10 453 2417 2312 0 -3594 
97307 90402 23 -22 423 2372 2313 0 -2502 
83003 67991 1 -55 501 2427 2314 0 -7234 
85702 73066 17 -50 481 2423 2315 0 -5666 
169045 210473 16 -918 287 2292 2316 0 6449 
122951 76957 59 -7 489 2600 2317 0 -19583 
81631 12406 13 -143 557 2858 2318 0 13770 
96634 93682 36 -21 434 2402 2319 0 -1032 
95677 67193 59 -12 443 2412 2320 0 -13890 
110934 88807 66 -1 476 2456 2321 0 -8164 
89515 67810 51 -16 489 2415 2322 0 -10488 
90848 79970 0 -45 451 2390 2323 0 -4457 
81690 80882 14 -51 476 2431 2324 0 -327 
91731 84092 35 -30 459 2397 2325 0 -2976 
65267 44697 17 -7 508 2373 2326 0 -15079 
83873 70727 41 -30 452 2371 2327 0 -6090 
99327 92004 2 -37 466 2427 2328 0 -2608 
107393 110336 39 -14 428 2416 2329 0 873 
96428 87785 35 -26 444 2390 2330 0 -3226 
102310 82717 61 -5 484 2482 2331 0 -7761 
93217 81126 52 -19 483 2427 2332 0 -4883 
96899 82077 1 -42 463 2422 2333 0 -5917 
93267 82166 18 -28 440 2384 2334 0 -4426 
100560 89933 39 -26 466 2437 2335 0 -3871 
103830 96701 65 -6 448 2416 2336 0 -2415 
93237 75966 54 -14 451 2394 2337 0 -7449 
99191 92814 5 -37 467 2419 2338 0 -2251 
90994 91167 140 -55 354 895 2339 0 62 
91140 87690 4 -41 481 2385 2340 0 -1289 
96397 98363 45 -13 415 2370 2341 0 654 
80473 64188 37 -35 447 2368 2342 0 -8313 
118208 138053 14 -23 418 2404 2343 0 4710 
120073 128036 5 -12 422 2424 2344 0 2037 
111859 92868 10 -11 405 2426 2345 0 -6700 
97714 88922 31 -20 461 2414 2346 0 -3239 
93103 87103 27 -36 490 2433 2347 0 -2257 
93224 84051 54 -23 457 2400 2348 0 -3576 
91205 74978 60 -12 456 2385 2349 0 -7091 
104193 97012 15 -26 460 2430 2350 0 -2425 
151955 107070 6 -5 374 2532 2351 0 -13736 
97101 90957 42 -30 453 2416 2352 0 -2213 
96022 91367 40 -33 460 2409 2353 0 -1669 
93596 85789 54 -14 489 2429 2354 0 -2981 
98221 95474 28 -28 428 2364 2355 0 -942 
96320 90900 45 -22 454 2409 2356 0 -1953 
77399 54782 33 -31 501 2414 2357 0 -13528 
109903 110815 35 -16 417 2406 2358 0 269 
138127 115746 0 -4 430 2541 2359 0 -6335 
115885 142802 113 -33 233 787 2360 0 6176 
73786 66234 73 -11 491 2467 2361 0 -3736 
110375 86164 8 -25 521 2533 2362 0 -9207 
86346 77365 15 -40 468 2383 2363 0 -3803 
108220 105759 3 -27 429 2406 2364 0 -762 
88686 78442 35 -33 487 2421 2365 0 -4279 
92715 84357 4 -38 452 2389 2366 0 -3246 
91793 78134 20 -37 471 2412 2367 0 -5728 
93977 83182 23 -47 492 2451 2368 0 -4252 
93887 82664 58 -17 502 2451 2369 0 -4448 
97252 92734 30 -16 434 2380 2370 0 -1596 
96142 86849 41 -28 454 2407 2371 0 -3506 
93892 83200 46 -19 484 2428 2372 0 -4210 
90986 81590 67 -8 450 2389 2373 0 -3773 
94955 82568 4 -42 465 2417 2374 0 -4915 
95189 87398 24 -32 465 2412 2375 0 -2920 
87501 76835 12 -51 508 2442 2376 0 -4548 
90346 78504 49 -24 455 2387 2377 0 -4942 
82107 72178 46 -27 474 2392 2378 0 -4507 
95423 87103 58 -3 473 2420 2379 0 -3129 
142190 168744 2 -1 331 2370 2380 0 5156 
91223 80424 35 -34 434 2373 2381 0 -4399 
77532 61258 23 -44 481 2385 2382 0 -8704 
108985 100502 47 -25 499 2498 2383 0 -2765 
74912 58112 29 -40 486 2394 2384 0 -9472 
87522 68061 11 -31 433 2349 2385 0 -9369 
64299 22742 29 -24 525 2399 2386 0 5661 
91801 99132 23 -38 443 2386 2387 0 2423 
-25611 -69620 715 -8 653 2334 2388 0 20713 
95629 85388 47 -18 482 2430 2389 0 -3929 
86797 83173 73 -6 482 2402 2390 0 -1427 
95443 86745 6 -38 444 2389 2391 0 -3285 
107524 88038 32 -17 462 2456 2392 0 -7252 
113233 102382 31 -21 486 2500 2393 0 -3472 
66262 38271 8 -26 505 2410 2394 0 -23965 
105289 106010 0 -33 413 2383 2395 0 222 
78679 59824 30 -40 499 2410 2396 0 -10327 
98503 88266 8 -30 465 2421 2397 0 -3800 
92022 80423 8 -37 447 2406 2398 0 -4725 
140524 137914 0 -9 396 2450 2399 0 -620 
120251 153194 15 -10 370 2374 2400 0 7046 
84487 92827 30 -39 465 2366 2401 0 2943 
86090 56319 37 -34 474 2433 2402 0 -17321 
90689 76912 56 -18 474 2414 2403 0 -5869 
104634 92088 13 -30 459 2426 2404 0 -4464 
94352 87799 6 -45 442 2378 2405 0 -2445 
94103 86119 23 -28 467 2410 2406 0 -3037 
103667 95504 59 -4 445 2435 2407 0 -2800 
95918 86856 49 -20 451 2399 2408 0 -3418 
91439 72762 54 -14 446 2392 2409 0 -8410 
108246 107588 14 -28 447 2422 2410 0 -200 
96861 90120 11 -39 462 2413 2411 0 -2450 
93388 84900 30 -32 444 2385 2412 0 -3275 
88593 81564 15 -44 484 2411 2413 0 -2823 
93054 83136 44 -28 482 2423 2414 0 -3909 
88498 67922 42 -31 480 2422 2415 0 -9926 
116157 120602 3 -9 380 2368 2416 0 1207 
93243 84271 55 -4 470 2408 2417 0 -3488 
96861 84735 3 -52 475 2412 2418 0 -4689 
96237 89727 35 -28 443 2381 2419 0 -2377 
58775 -660 54 -8 607 2556 2420 0 1647 
127528 143009 2 -4 387 2342 2421 0 3547 
116896 46357 40 -4 485 2578 2422 0 15677 
85022 63546 50 -17 480 2401 2423 0 -11073 
82828 60021 40 -16 535 2470 2424 0 -12450 
137427 149803 7 -1 401 2454 2425 0 2707 
87598 89921 42 -23 446 2374 2426 0 846 
98648 100716 3 -35 447 2381 2427 0 672 
87414 73074 48 -9 502 2430 2428 0 -6430 
83996 38996 38 -5 542 2471 2429 0 27725 
98879 93295 43 -32 440 2402 2430 0 -1961 
97169 90388 55 -20 481 2432 2431 0 -2458 
119680 107001 15 -25 446 2447 2432 0 -3882 
92995 83488 6 -40 453 2395 2433 0 -3731 
68452 57905 38 -9 487 2377 2434 0 -5968 
70825 68043 33 -1 521 2434 2435 0 -1339 
81430 68396 30 -40 480 2389 2436 0 -6244 
80253 140533 53 -40 230 688 2437 0 14055 
74362 55916 14 -60 507 2415 2438 0 -10809 
71838 59983 22 -41 519 2397 2439 0 -6476 
88700 144023 124 -22 309 735 2440 0 12586 
2271 -52547 1 -18 668 2402 2441 0 -31353 
35751 58250 28 -18 481 2214 2442 0 12656 
102746 116424 55 -17 434 2392 2443 0 3849 
67548 77322 14 -2 482 2344 2444 0 4141 
58067 45675 15 -49 472 2301 2445 0 -8889 
97998 83136 23 -22 454 2415 2446 0 -5857 
97388 91096 43 -21 478 2409 2447 0 -2263 
97707 89963 54 -17 449 2405 2448 0 -2820 
93972 85397 66 -7 460 2402 2449 0 -3290 
98171 90807 6 -38 463 2421 2450 0 -2657 
91326 71790 10 -45 510 2464 2451 0 -8916 
98297 84902 49 -15 447 2400 2452 0 -5169 
93448 78870 57 -11 464 2402 2453 0 -6056 
93418 84604 56 -19 479 2419 2454 0 -3413 
91701 71839 61 -7 471 2423 2455 0 -9059 
96590 89172 21 -32 453 2401 2456 0 -2725 
96279 87904 22 -28 466 2414 2457 0 -3121 
94048 82658 27 -35 493 2441 2458 0 -4515 
99732 91888 33 -40 451 2429 2459 0 -2797 
111951 98849 18 -11 439 2420 2460 0 -4343 
84583 71926 43 -17 493 2413 2461 0 -5766 
91020 80509 1 -45 448 2373 2462 0 -4277 
96554 136219 53 -4 381 2210 2463 0 9541 
77198 47795 15 -42 495 2425 2464 0 -20157 
95867 110144 43 -24 455 2382 2465 0 4247 
89853 79793 51 -19 464 2395 2466 0 -4131 
125617 144923 33 -8 399 2396 2467 0 4365 
68347 23729 25 -32 550 2429 2468 0 3924 
94711 78992 42 -16 441 2397 2469 0 -6520 
100501 100629 37 -25 441 2390 2470 0 41 
121354 126963 3 -4 416 2426 2471 0 1447 
94344 57095 15 -55 559 2564 2472 0 -21377 
193692 224941 49 -305 241 2267 2473 0 4552 
80080 115523 49 -239 282 754 2474 0 10053 
97308 97861 30 -25 437 2375 2475 0 185 
102474 97270 43 -19 459 2424 2476 0 -1753 
75095 73008 26 -49 451 2425 2477 0 -936 
97556 88803 71 -7 432 2388 2478 0 -3229 
100180 88566 10 -36 475 2443 2479 0 -4296 
93178 86180 14 -44 489 2417 2480 0 -2660 
84254 70686 17 -45 454 2362 2481 0 -6289 
141901 163135 5 -6 365 2430 2482 0 4265 
100911 75353 65 -4 501 2480 2483 0 -11113 
81825 46331 41 -21 500 2468 2484 0 -25102 
91547 80372 28 -30 456 2388 2485 0 -4555 
116718 95011 5 -25 474 2485 2486 0 -7486 
88072 87060 47 -20 477 2395 2487 0 -380 
95371 83979 18 -29 442 2390 2488 0 -4444 
93985 83105 31 -37 475 2422 2489 0 -4289 
93082 81092 54 -21 472 2423 2490 0 -4844 
80926 65513 51 -18 471 2394 2491 0 -7708 
96188 89454 34 -20 426 2371 2492 0 -2466 
94382 87387 35 -32 478 2414 2493 0 -2622 
107985 109697 16 -15 426 2413 2494 0 511 
93295 84283 4 -42 441 2382 2495 0 -3503 
85787 83259 2 -48 487 2413 2496 0 -994 
71027 51334 11 -59 509 2374 2497 0 -12570 
94496 83716 59 -9 457 2406 2498 0 -4219 
96035 91743 4 -37 422 2361 2499 0 -1532 
93522 82325 10 -47 479 2427 2500 0 -4456 
84432 119369 157 -47 317 804 2501 0 9590 
73304 49260 18 -15 536 2449 2502 0 -15993 
61214 45721 9 -63 492 2345 2503 0 -11103 
122679 103682 2 -18 450 2501 2504 0 -6003 
95277 80069 16 -28 464 2424 2505 0 -6223 
93656 83314 27 -33 458 2403 2506 0 -4067 
110488 72304 68 -2 447 2498 2507 0 -17304 
86803 97071 56 -20 443 2350 2508 0 3466 
87473 66829 4 -36 504 2438 2509 0 -10121 
110847 117355 5 -12 390 2333 2510 0 1817 
96382 83623 43 -21 487 2456 2511 0 -4999 
98875 101723 61 -10 445 2387 2512 0 917 
90605 89187 12 -29 426 2339 2513 0 -520 
101008 91124 27 -22 432 2396 2514 0 -3554 
65035 36770 22 -8 531 2393 2515 0 -25187 
65687 51325 20 -52 481 2340 2516 0 -9169 
89252 77969 1 -45 455 2383 2517 0 -4741 
86361 77060 12 -45 487 2408 2518 0 -3954 
98236 103423 50 -21 446 2381 2519 0 1643 
108805 100545 2 -31 445 2432 2520 0 -2691 
115458 123409 32 -6 390 2371 2521 0 2111 
110020 121681 27 -20 448 2425 2522 0 3140 
117230 97118 10 -15 452 2438 2523 0 -6785 
91502 49452 40 -23 482 2436 2524 0 -27862 
61109 32029 5 -62 512 2383 2525 0 -29750 
72270 47732 24 -38 514 2435 2526 0 -16844 
74748 40439 33 -26 501 2377 2527 0 -27799 
93853 87309 21 -35 450 2397 2528 0 -2455 
99435 90488 32 -35 468 2426 2529 0 -3239 
109178 105909 5 -32 434 2417 2530 0 -1011 
76502 63640 41 -12 479 2392 2531 0 -6622 
92902 84856 1 -40 472 2411 2532 0 -3106 
110796 106372 45 -14 474 2491 2533 0 -1362 
92489 81914 31 -33 450 2396 2534 0 -4230 
90969 82744 54 -20 455 2388 2535 0 -3257 
78809 65156 51 -2 510 2457 2536 0 -6866 
89853 77796 2 -46 459 2394 2537 0 -5078 
91058 76275 24 -34 470 2413 2538 0 -6350 
92971 75288 43 -29 479 2427 2539 0 -7696 
103305 94125 12 -26 476 2460 2540 0 -3195 
92603 82032 54 -13 458 2398 2541 0 -4222 
92242 86100 3 -47 453 2396 2542 0 -2337 
117002 106089 57 -2 457 2475 2543 0 -3370 
118397 134942 18 -9 387 2369 2544 0 4017 
195526 174754 5 -16 321 2552 2545 0 -3894 
82696 64522 44 -27 481 2393 2546 0 -9229 
76875 68767 51 -11 495 2386 2547 0 -3863 
93080 85612 19 -30 443 2379 2548 0 -2858 
77846 32799 35 -4 515 2463 2549 0 20533 
80172 65402 30 -32 465 2392 2550 0 -7399 
96318 99929 63 -8 398 2327 2551 0 1184 
91151 81544 65 -9 451 2389 2552 0 -3860 
100355 98257 11 -40 467 2424 2553 0 -699 
90265 85547 8 -46 484 2420 2554 0 -1807 
94458 87411 36 -24 443 2386 2555 0 -2641 
101023 106219 58 -12 437 2408 2556 0 1602 
124863 151607 19 -10 414 2434 2557 0 5780 
178316 176417 14 -496 306 2345 2558 0 -352 
86151 66728 44 -11 470 2401 2559 0 -9537 
129816 158701 15 -5 395 2384 2560 0 5963 
82979 67999 12 -52 492 2409 2561 0 -7218 
82436 59461 26 -43 484 2427 2562 0 -12660 
-35040 -88756 43 -54 652 2284 2563 0 19830 
100927 145467 49 -22 435 2322 2564 0 10032 
120340 108131 0 -17 433 2454 2565 0 -3699 
67874 28075 29 -35 529 2442 2566 0 19086 
87004 72262 19 -43 487 2417 2567 0 -6684 
93281 82595 38 -29 477 2433 2568 0 -4239 
86940 77155 38 -33 462 2392 2569 0 -4155 
119556 125862 6 -16 415 2396 2570 0 1641 
85161 74075 46 -27 479 2377 2571 0 -4903 
83185 56644 3 -47 469 2385 2572 0 -15353 
92956 88377 23 -30 421 2365 2573 0 -1697 
82900 64422 8 -52 514 2425 2574 0 -9398 
95122 85775 46 -26 470 2417 2575 0 -3570 
94611 85607 61 -7 444 2389 2576 0 -3446 
103441 96991 10 -27 454 2421 2577 0 -2179 
91221 80670 1 -46 480 2417 2578 0 -4285 
97005 90774 31 -23 442 2397 2579 0 -2249 
97727 78782 63 -2 442 2415 2580 0 -7879 
89649 78307 38 -34 486 2413 2581 0 -4745 
95873 86880 59 -11 468 2416 2582 0 -3391 
97119 86451 9 -36 445 2397 2583 0 -4043 
42284 64402 12 -8 496 2221 2584 0 11253 
95884 86633 25 -26 465 2418 2585 0 -3498 
97041 86168 44 -22 465 2419 2586 0 -4134 
77953 72994 0 -79 444 2332 2587 0 -2226 
69200 22994 17 -49 560 2472 2588 0 -308 
95690 71185 25 -23 478 2473 2589 0 -11279 
145875 183931 0 -1 348 2372 2590 0 6779 
73750 58814 16 -57 486 2386 2591 0 -8321 
135378 168852 4 -5 387 2389 2592 0 6495 
27229 6613 4 -5 446 836 2593 0 28922 
89751 80933 61 -10 454 2394 2594 0 -3570 
68218 56113 28 -30 469 2356 2595 0 -7068 
77471 68125 14 -3 501 2453 2596 0 -4495 
55014 30613 1 -21 538 2372 2597 0 -26117 
99089 89394 3 -36 446 2400 2598 0 -3553 
88305 81887 46 -17 487 2405 2599 0 -2568 
72273 51429 27 -11 531 2423 2600 0 -13280 
110940 104268 0 -17 427 2388 2601 0 -2096 
79450 50315 42 -24 479 2405 2602 0 -18973 
109797 100158 44 -13 466 2452 2603 0 -3153 
85582 179661 90 -13 258 753 2604 0 17158 
174459 170914 0 -7 365 2509 2605 0 -679 
62219 8966 10 -59 547 2468 2606 0 1991 
91436 98210 25 -31 451 2361 2607 0 2260 
85410 108978 25 -50 445 2325 2608 0 7086 
105903 98420 12 -6 430 2367 2609 0 -2491 
71793 57354 34 -26 484 2369 2610 0 -8249 
85219 76133 8 -27 487 2381 2611 0 -3910 
101700 151499 145 -7 290 763 2612 0 10770 
93818 87344 55 -14 452 2388 2613 0 -2428 
95448 87552 67 -4 450 2389 2614 0 -2955 
92863 83738 61 -1 474 2416 2615 0 -3570 
75852 56004 17 -30 540 2438 2616 0 -11612 
97394 89970 41 -18 439 2396 2617 0 -2703 
88290 80083 46 -26 452 2379 2618 0 -3358 
88031 77032 42 -35 491 2418 2619 0 -4678 
105949 94903 11 -26 446 2427 2620 0 -3813 
93057 80406 6 -37 461 2406 2621 0 -5155 
100431 95511 27 -27 460 2418 2622 0 -1687 
94208 83871 19 -41 498 2447 2623 0 -4038 
113450 107989 2 -29 430 2406 2624 0 -1657 
99491 95398 69 -1 432 2379 2625 0 -1405 
119896 119006 25 -17 440 2465 2626 0 -245 
86518 11478 54 -13 544 2606 2627 0 -17613 
89600 87848 19 -36 442 2370 2628 0 -653 
46560 16574 27 -7 564 2445 2629 0 6254 
82116 79811 10 -10 486 2349 2630 0 -946 
94366 50818 59 -12 455 2418 2631 0 -28079 
88180 93781 19 -22 401 2316 2632 0 1956 
97004 107897 52 -12 471 2417 2633 0 3308 
106316 101704 32 -11 430 2401 2634 0 -1485 
100507 86716 44 -18 455 2396 2635 0 -5211 
120025 146028 4 -21 419 2424 2636 0 5834 
89021 68000 42 -36 509 2433 2637 0 -10129 
88385 75474 50 -20 455 2384 2638 0 -5605 
96421 87457 15 -33 454 2403 2639 0 -3358 
96144 90593 17 -40 475 2426 2640 0 -2007 
81089 66369 27 -39 472 2387 2641 0 -7267 
78540 56400 30 -38 479 2388 2642 0 -12862 
89185 89963 53 -12 472 2392 2643 0 283 
128079 179717 124 -33 246 733 2644 0 9414 
95347 75513 28 -19 482 2405 2645 0 -8606 
36379 62322 2 -68 460 2243 2646 0 13640 
218740 210369 71 -945 301 2503 2647 0 -1303 
83448 90009 61 -6 433 2343 2648 0 2388 
44595 13557 9 -46 495 2326 2649 0 -9482 
60679 14901 9 -29 537 2418 2650 0 30408 
77244 26198 8 -65 531 2497 2651 0 1691 
91084 79040 52 -20 480 2403 2652 0 -4992 
94359 85609 1 -37 441 2388 2653 0 -3349 
96865 80711 16 -34 471 2427 2654 0 -6558 
95417 88038 32 -28 467 2413 2655 0 -2746 
137613 143115 2 -10 370 2448 2656 0 1259 
95750 83525 4 -32 435 2385 2657 0 -4795 
95429 86433 6 -39 470 2420 2658 0 -3410 
96283 88868 23 -32 466 2413 2659 0 -2734 
93614 85442 39 -29 440 2379 2660 0 -3133 
84708 74541 37 -34 479 2395 2661 0 -4469 
114570 110423 5 -5 420 2411 2662 0 -1230 
110075 102205 22 -28 439 2469 2663 0 -2523 
92364 86276 30 -31 425 2362 2664 0 -2312 
100305 92487 44 -25 463 2431 2665 0 -2769 
87588 62668 35 -40 493 2425 2666 0 -13029 
73691 60494 44 -25 470 2344 2667 0 -7148 
102909 81563 18 -22 469 2458 2668 0 -8575 
99150 94076 31 -22 464 2376 2669 0 -1767 
97449 73832 47 -21 461 2401 2670 0 -10481 
104938 111320 14 -21 383 2343 2671 0 1878 
86237 96905 58 -4 444 2348 2672 0 3607 
73721 52634 40 -18 521 2399 2673 0 -13127 
114615 94077 51 -11 479 2516 2674 0 -7153 
90564 76880 42 -30 488 2427 2675 0 -5832 
97772 92831 63 -8 476 2422 2676 0 -1744 
92912 84942 8 -34 453 2391 2677 0 -3074 
133973 139715 22 -4 390 2443 2678 0 1346 
101034 92167 50 -18 478 2442 2679 0 -3152 
89888 79490 38 -38 486 2422 2680 0 -4286 
104810 106507 29 -13 409 2389 2681 0 522 
88480 81189 2 -50 488 2419 2682 0 -2942 
106939 95101 46 -17 478 2463 2683 0 -4078 
98996 86760 59 -11 454 2416 2684 0 -4621 
80542 61523 51 -21 461 2381 2685 0 -10129 
75234 67566 28 -37 493 2387 2686 0 -3718 
118181 126653 0 -3 399 2342 2687 0 2191 
93782 90334 30 -33 422 2350 2688 0 -1250 
149008 184850 4 -1 375 2414 2689 0 6353 
119967 107668 3 -30 500 2491 2690 0 -3743 
90465 70836 69 -4 452 2396 2691 0 -9079 
91712 70936 62 -9 459 2388 2692 0 -9596 
84799 70841 45 -18 503 2422 2693 0 -6456 
110620 93220 38 -11 459 2436 2694 0 -6116 
91782 78686 27 -30 456 2395 2695 0 -5453 
95860 80984 29 -34 485 2475 2696 0 -6018 
100712 97503 51 -19 476 2433 2697 0 -1078 
123111 125618 0 -2 396 2432 2698 0 653 
92862 83562 61 -10 453 2392 2699 0 -3646 
95666 87945 68 -4 473 2417 2700 0 -2876 
96250 88346 12 -33 452 2398 2701 0 -2931 
95331 89201 50 -3 457 2422 2702 0 -2251 
84451 73268 17 -48 486 2409 2703 0 -5001 
93752 79831 46 -26 496 2453 2704 0 -5713 
114467 112384 14 -25 421 2445 2705 0 -607 
100125 93229 16 -26 440 2407 2706 0 -2423 
89826 89415 55 -2 477 2423 2707 0 -150 
93637 91640 30 -30 444 2365 2708 0 -714 
93019 76430 45 -21 465 2409 2709 0 -7112 
117258 121497 3 -10 411 2388 2710 0 1143 
87851 88387 57 -20 479 2403 2711 0 198 
81088 38095 50 -9 528 2463 2712 0 28557 
69824 24548 13 -37 523 2458 2713 0 5101 
86238 80196 43 -25 459 2373 2714 0 -2468 
100803 83324 64 -8 452 2420 2715 0 -6873 
84710 75397 50 -24 456 2375 2716 0 -4047 
107909 111851 20 -17 416 2371 2717 0 1154 
92031 84209 8 -40 489 2425 2718 0 -3043 
88893 75685 33 -30 444 2387 2719 0 -5718 
82674 68133 27 -41 478 2383 2720 0 -6993 
92885 79968 57 -16 473 2417 2721 0 -5292 
106305 100339 27 -15 425 2396 2722 0 -1948 
94280 76066 11 -38 470 2418 2723 0 -7846 
92480 82150 21 -37 471 2411 2724 0 -4120 
75420 52835 10 -21 534 2458 2725 0 -14006 
102769 86142 0 -30 427 2409 2726 0 -6324 
97305 88019 63 -6 452 2383 2727 0 -3456 
